12/11/2022 04:29:45 (train:62) INFO: ./model/cmu_arctic\resume_epoch10
12/11/2022 04:40:47 (train:90) INFO: epoch 12, mini-batch 11: IMLoss=0.2602, DALoss=0.0049
12/11/2022 04:40:59 (train:117) INFO: epoch 12, mini-batch 11: MainLoss=0.2920, DALoss=0.0275
12/11/2022 04:41:02 (train:90) INFO: epoch 12, mini-batch 12: IMLoss=0.2563, DALoss=0.0032
12/11/2022 04:41:14 (train:117) INFO: epoch 12, mini-batch 12: MainLoss=0.2895, DALoss=0.0260
12/11/2022 04:41:17 (train:90) INFO: epoch 12, mini-batch 13: IMLoss=0.2586, DALoss=0.0033
12/11/2022 04:41:28 (train:117) INFO: epoch 12, mini-batch 13: MainLoss=0.2919, DALoss=0.0271
12/11/2022 04:41:30 (train:90) INFO: epoch 12, mini-batch 14: IMLoss=0.2584, DALoss=0.0041
12/11/2022 04:41:43 (train:117) INFO: epoch 12, mini-batch 14: MainLoss=0.2898, DALoss=0.0245
12/11/2022 04:41:45 (train:90) INFO: epoch 12, mini-batch 15: IMLoss=0.2569, DALoss=0.0044
12/11/2022 04:41:57 (train:117) INFO: epoch 12, mini-batch 15: MainLoss=0.2903, DALoss=0.0284
12/11/2022 04:42:00 (train:90) INFO: epoch 12, mini-batch 16: IMLoss=0.2599, DALoss=0.0038
12/11/2022 04:42:13 (train:117) INFO: epoch 12, mini-batch 16: MainLoss=0.3001, DALoss=0.0248
12/11/2022 04:42:16 (train:90) INFO: epoch 12, mini-batch 17: IMLoss=0.2667, DALoss=0.0047
12/11/2022 04:42:27 (train:117) INFO: epoch 12, mini-batch 17: MainLoss=0.2958, DALoss=0.0326
12/11/2022 04:42:29 (train:90) INFO: epoch 12, mini-batch 18: IMLoss=0.2645, DALoss=0.0053
12/11/2022 04:42:41 (train:117) INFO: epoch 12, mini-batch 18: MainLoss=0.2969, DALoss=0.0401
12/11/2022 04:42:44 (train:90) INFO: epoch 12, mini-batch 19: IMLoss=0.2583, DALoss=0.0039
12/11/2022 04:42:56 (train:117) INFO: epoch 12, mini-batch 19: MainLoss=0.2913, DALoss=0.0341
12/11/2022 04:42:59 (train:90) INFO: epoch 12, mini-batch 20: IMLoss=0.2602, DALoss=0.0033
12/11/2022 04:43:12 (train:117) INFO: epoch 12, mini-batch 20: MainLoss=0.2928, DALoss=0.0246
12/11/2022 04:43:14 (train:90) INFO: epoch 12, mini-batch 21: IMLoss=0.2567, DALoss=0.0034
12/11/2022 04:43:25 (train:117) INFO: epoch 12, mini-batch 21: MainLoss=0.2898, DALoss=0.0317
12/11/2022 04:43:27 (train:90) INFO: epoch 12, mini-batch 22: IMLoss=0.2602, DALoss=0.0047
12/11/2022 04:43:39 (train:117) INFO: epoch 12, mini-batch 22: MainLoss=0.2945, DALoss=0.0323
12/11/2022 04:43:41 (train:90) INFO: epoch 12, mini-batch 23: IMLoss=0.2643, DALoss=0.0043
12/11/2022 04:43:53 (train:117) INFO: epoch 12, mini-batch 23: MainLoss=0.2978, DALoss=0.0310
12/11/2022 04:43:55 (train:90) INFO: epoch 12, mini-batch 24: IMLoss=0.2570, DALoss=0.0031
12/11/2022 04:44:08 (train:117) INFO: epoch 12, mini-batch 24: MainLoss=0.2875, DALoss=0.0230
12/11/2022 04:44:10 (train:90) INFO: epoch 12, mini-batch 25: IMLoss=0.2532, DALoss=0.0027
12/11/2022 04:44:22 (train:117) INFO: epoch 12, mini-batch 25: MainLoss=0.2891, DALoss=0.0322
12/11/2022 04:44:24 (train:90) INFO: epoch 12, mini-batch 26: IMLoss=0.2579, DALoss=0.0036
12/11/2022 04:44:37 (train:117) INFO: epoch 12, mini-batch 26: MainLoss=0.2925, DALoss=0.0267
12/11/2022 04:44:39 (train:90) INFO: epoch 12, mini-batch 27: IMLoss=0.2568, DALoss=0.0033
12/11/2022 04:44:50 (train:117) INFO: epoch 12, mini-batch 27: MainLoss=0.2933, DALoss=0.0325
12/11/2022 04:44:52 (train:90) INFO: epoch 12, mini-batch 28: IMLoss=0.2556, DALoss=0.0031
12/11/2022 04:45:04 (train:117) INFO: epoch 12, mini-batch 28: MainLoss=0.2904, DALoss=0.0247
12/11/2022 04:45:07 (train:90) INFO: epoch 12, mini-batch 29: IMLoss=0.2556, DALoss=0.0040
12/11/2022 04:45:19 (train:117) INFO: epoch 12, mini-batch 29: MainLoss=0.2884, DALoss=0.0296
12/11/2022 04:45:21 (train:90) INFO: epoch 12, mini-batch 30: IMLoss=0.2571, DALoss=0.0049
